code;nameja;kana
2858521;兵庫香美町村岡区神坂;ひょうごかみちょうむらおかくかんざか
2858532;兵庫香美町小代区;ひょうごかみちょうおじろく
2822500;朝来市和田山町枚田;あさごしわだやまちょうひらた
2822520;朝来市生野町;あさごしいくのちょう
2822521;朝来市和田山町柳原;あさごしわだやまちょうやなぎはら
2822530;朝来市山東町;あさごしさんとうちょう
2822531;朝来市新井;あさごしにい
2858620;新温泉町浜坂;しんおんせんちょうはまさか
2858631;新温泉町湯;しんおんせんちょうゆ
2810130;神戸東灘区住吉東町;こうべひがしなだくすみよしひがしまち
2810230;神戸灘区八幡町;こうべなだくやはたちょう
2810520;神戸兵庫区烏原町;こうべひょうごくからすはらちょう
2810530;神戸兵庫区上沢通;こうべひょうごくかみさわどおり
2810630;神戸長田区神楽町;こうべながたくかぐらちょう
2810730;神戸須磨区若草町;こうべすまくわかくさちょう
2810831;神戸垂水区王居殿;こうべたるみくおういでん
2810930;神戸北区南五葉;こうべきたくみなみごよう
2810931;神戸北区藤原台南町;こうべきたくふじわらだいみなみまち
2811001;神戸中央区脇浜;こうべちゅうおうくわきのはま
2811130;神戸西区竹の台;こうべにしくたけのだい
2820230;尼崎市昭和通;あまがさきししょうわどおり
2820300;明石市中崎;あかししなかさき
2820321;明石市二見;あかししふたみ
2820400;西宮市宮前町;にしのみやしみやまえちょう
2820420;西宮市平木;にしのみやしひらき
2820440;西宮市名塩;にしのみやしなじお
2820631;芦屋市精道町;あしやしせいどうちょう
2820731;伊丹市千僧;いたみしせんぞ
2821000;加古川市加古川町;かこがわしかこがわちょう
2821020;加古川市志方町;かこがわししかたまち
2821320;西脇市上比延町;にしわきしかみひえちょう
2821331;西脇市黒田庄町前坂;にしわきしくろだしょうちょうまえさか
2821431;宝塚市東洋町;たからづかしとうようちょう
2821500;三木市細川町;みきしほそかわちょう
2821520;三木市福井;みきしふくい
2821531;三木市吉川町;みきしよかわちょう
2821633;高砂市荒井町;たかさごしあらいちょう
2821730;川西市中央町;かわにししちゅうおうちょう
2821832;小野市王子町;おのしおうじちょう
2821900;三田市下深田;さんだししもふかた
2821920;三田市下里;さんだししもざと
2822000;加西市下万願寺町;かさいししもまんがんじちょう
2822030;加西市北条町;かさいしほうじょうちょう
2830130;猪名川町紫合;いながわちょうゆうだ
2838130;兵庫稲美町国岡;ひょうごいなみちょうくにおか
2838230;播磨町東本荘;はりまちょうひがしほんじょう
2822100;丹波篠山市北新町;たんばささやましきたしんまち
2822120;丹波篠山市杉;たんばささやましすぎ
2822130;丹波篠山市宮田;たんばささやましみやだ
2822132;丹波篠山市今田町;たんばささやましこんだちょう
2822320;丹波市春日町;たんばしかすがちょう
2822330;丹波市柏原町;たんばしかいばらちょう
2822332;丹波市青垣町;たんばしあおがきちょう
2822334;丹波市市島町;たんばしいちじまちょう
2822335;丹波市氷上町;たんばしひかみちょう
2822336;丹波市山南町;たんばしさんなんちょう
2836533;多可町加美区;たかちょうかみく
2836534;多可町八千代区;たかちょうやちよく
2836535;多可町中区;たかちょうなかく
2822801;加東市社;かとうしやしろ
2822832;加東市河高;かとうしこうたか
2822833;加東市天神;かとうしてんじん
2820100;姫路市神子岡前;ひめじしみこおかまえ
2820120;姫路市安田;ひめじしやすだ
2820131;姫路市夢前町前之庄;ひめじしゆめさきちょうまえのしょう
2820135;姫路市安富町安志;ひめじしやすとみちょうあんじ
2820136;姫路市香寺町中屋;ひめじしこうでらちょうなかや
2820137;姫路市家島町真浦;ひめじしいえしまちょうまうら
2820141;姫路市豊富;ひめじしとよとみ
2820142;姫路市本町;ひめじしほんまち
2820143;姫路市網干;ひめじしあぼし
2820145;姫路市白浜;ひめじししらはま
2820146;姫路市林田;ひめじしはやしだ
2820800;相生市旭;あいおいしあさひ
2821220;赤穂市加里屋;あこうしかりや
2844220;市川町西川辺;いちかわちょうにしかわなべ
2844330;福崎町南田原;ふくさきちょうみなみたわら
2846431;兵庫太子町鵤;ひょうごたいしちょういかるが
2848131;上郡町大持;かみごおりちょうだいもち
2850120;佐用町上月;さようちょうこうづき
2850130;佐用町佐用;さようちょうさよう
2850131;佐用町下徳久;さようちょうしもとくさ
2850133;佐用町三日月;さようちょうみかづき
2822701;宍粟市山崎町中広瀬;しそうしやまさきちょうなかびろせ
2822720;宍粟市山崎町船元;しそうしやまさきちょうふなもと
2822721;宍粟市波賀町;しそうしはがちょう
2822734;宍粟市一宮町;しそうしいちのみやちょう
2822735;宍粟市千種町;しそうしちくさちょう
2822920;たつの市龍野町;たつのしたつのちょう
2822930;たつの市新宮町;たつのししんぐうちょう
2822931;たつの市揖保川町;たつのしいぼがわちょう
2822933;たつの市御津町;たつのしみつちょう
2844631;兵庫神河町寺前;ひょうごかみかわちょうてらまえ
2844632;兵庫神河町新田;ひょうごかみかわちょうしんでん
2820501;洲本市物部;すもとしものべ
2820520;洲本市五色町都志;すもとしごしきちょうつし
2820521;洲本市山手;すもとしやまて
2822401;南あわじ市福良;みなみあわじしふくら
2822420;南あわじ市北阿万;みなみあわじしきたあま
2822430;南あわじ市広田;みなみあわじしひろた
2822433;南あわじ市市;みなみあわじしいち
2822434;南あわじ市湊;みなみあわじしみなと
2822602;淡路市長澤;あわじしながさわ
2822603;淡路市富島;あわじしとしま
2822620;淡路市久留麻;あわじしくるま
2822632;淡路市郡家;あわじしぐんげ
2822633;淡路市志筑;あわじししづき
2822634;淡路市岩屋;あわじしいわや
2920102;奈良市西紀寺町;ならしにしきでらちょう
2920131;奈良市月ヶ瀬尾山;ならしつきがせおやま
2920133;奈良市二条大路南;ならしにじょうおおじみなみ
2920134;奈良市都祁白石町;ならしつげしらいしちょう
2920220;大和高田市野口;やまとたかだしのぐち
2920231;大和高田市大中;やまとたかだしおおなか
2920330;大和郡山市北郡山町;やまとこおりやましきたこおりやまちょう
2920431;天理市川原城町;てんりしかわはらじょうちょう
2920531;橿原市八木町;かしはらしやぎちょう
2920601;桜井市初瀬;さくらいしはせ
2920632;桜井市粟殿;さくらいしおおどの
2920732;五條市大塔町辻堂;ごじょうしおおとうちょうつじどう
2920734;五條市岡口;ごじょうしおかぐち
2920830;御所市役所;ごせしやくしょ
2920930;生駒市東新町;いこましひがししんまち
2921031;香芝市本町;かしばしほんまち
2932231;山添村大西;やまぞえむらおおにし
2934200;平群町鳴川;へぐりちょうなるかわ
2934230;平群町吉新;へぐりちょうよししん
2934330;三郷町勢野西;さんごうちょうせやにし
2934430;斑鳩町法隆寺西;いかるがちょうほうりゅうじにし
2934530;安堵町東安堵;あんどちょうひがしあんど
2936131;奈良川西町結崎;ならかわにしちょうゆうざき
2936231;三宅町伴堂;みやけちょうともんど
2936331;田原本町役場;たわらもとちょうやくば
2938530;曽爾村今井;そにむらいまい
2938630;御杖村菅野;みつえむらすがの
2940131;高取町観覚寺;たかとりちょうかんがくじ
2940231;明日香村橘;あすかむらたちばな
2942430;上牧町上牧;かんまきちょうかんまき
2942531;王寺町王寺;おうじちょうおうじ
2942631;広陵町南郷;こうりょうちょうなんごう
2942730;河合町池部;かわいちょういけべ
2944131;吉野町上市;よしのちょうかみいち
2944201;大淀町桧垣本;おおよどちょうひがいもと
2944330;下市町下市;しもいちちょうしもいち
2944432;黒滝村寺戸;くろたきむらてらど
2944600;天川村洞川;てんかわむらどろがわ
2944631;天川村沢谷;てんかわむらさわたに
2944730;野迫川村北股;のせがわむらきたまた
2944932;十津川村小原;とつかわむらおはら
2945032;下北山村寺垣内;しもきたやまむらてらがいと
2945131;上北山村河合;かみきたやまむらかわい
2945230;奈良川上村迫;ならかわかみむらさこ
2945332;東吉野村小川;ひがしよしのむらおがわ
2921130;葛城市柿本;かつらぎしかきのもと
2921231;宇陀市菟田野松井;うだしうたのまつい
2921232;宇陀市榛原下井足;うだしはいばらしもいだに
2921233;宇陀市室生大野;うだしむろうおおの
2921234;宇陀市大宇陀迫間;うだしおおうだはさま
3020100;和歌山市男野芝丁;わかやましおのしばちょう
3020120;和歌山市一番丁;わかやましいちばんちょう
3020233;海南市南赤坂;かいなんしみなみあかさか
3020234;海南市下津;かいなんししもつ
3020330;橋本市東家;はしもとしとうげ
3020332;橋本市高野口町名倉;はしもとしこうやぐちちょうなぐら
3020401;有田市箕島;ありだしみのしま
3020420;有田市初島町;ありだしはつしまちょう
3020500;御坊市薗;ごぼうしその
3020520;御坊市湯川;ごぼうしゆかわ
3034130;かつらぎ町丁ノ町;かつらぎちょうちょうのまち
3034132;かつらぎ町花園梁瀬;かつらぎちょうはなぞのやなせ
3034330;九度山町九度山;くどやまちょうくどやま
3034401;高野町高野山中学校;こうやちょうこうやさんちゅうがっこう
