code;nameja;kana;nameen;lat;lon;citycode;arv
1920941;山梨北杜市役所;やまなしほくとしやくしょ;Yamanashi Hokuto City Hall;35.78;138.42;1920900;1.0028
1920943;山梨北杜市小淵沢町;やまなしほくとしこぶちさわちょう;Yamanashi Hokuto City Kobuchisawa Town;35.86;138.32;1920900;1.2514
1934630;市川三郷町上野;いちかわみさとちょううえの;Ichikawamisato Town Ueno;35.56;138.52;1934600;0.6689
1934631;市川三郷町役場;いちかわみさとちょうやくば;Ichikawamisato Town Town Office;35.57;138.50;1934600;1.0708
1934632;市川三郷町六郷支所;いちかわみさとちょうろくごうししょ;Ichikawamisato Town Rokugoshisho;35.50;138.46;1934600;0.6689
1921300;甲州市塩山下於曽;こうしゅうしえんざんしもおぞ;Koshu City Enzanshimozo;35.70;138.72;1921300;0.8259
1921320;甲州市塩山上於曽;こうしゅうしえんざんかみおぞ;Koshu City Enzankamiozo;35.70;138.73;1921300;0.8227
1921332;甲州市大和町初鹿野;こうしゅうしやまとちょうはじかの;Koshu City Yamato Town Hajikano;35.64;138.78;1921300;0.7387
1921333;甲州市役所;こうしゅうしやくしょ;Koshu City Hall;35.70;138.73499999999999;1921300;0.7975
1921335;甲州市勝沼町勝沼;こうしゅうしかつぬまちょうかつぬま;Koshu City Katsunuma Town Katsunuma;35.67;138.72;1921300;0.8241
1921430;中央市大鳥居;ちゅうおうしおおとりい;Chuuo City Otorii;35.57;138.56;1921400;0.8061
1921431;中央市成島;ちゅうおうしなるしま;Chuuo City Narushima;35.60;138.54;1921400;1.3652
1921432;中央市臼井阿原;ちゅうおうしうすいあはら;Chuuo City Usuiahara;35.60;138.52;1921400;1.9714
1936832;富士川町鰍沢;ふじかわちょうかじかざわ;Fujikawa Town Kajikazawa;35.54;138.46;1936800;1.1453
1936833;富士川町天神中条;ふじかわちょうてんじんなかじょう;Fujikawa Town Tenjinnakajo;35.56;138.46;1936800;1.0534
1920942;山梨北杜市大泉町;やまなしほくとしおおいずみちょう;Yamanashi Hokuto City Ooizumi Town;35.86;138.39;1920900;1.2877
1821033;福井坂井市春江町随応寺;ふくいさかいしはるえちょうずいおうじ;Fukui Sakai City Harue Town Zuioji;36.13;136.22;1821000;2.2188
1921030;甲斐市篠原;かいししのはら;Kai City Shinohara;35.66;138.52;1921000;1.0683
1920837;南アルプス市榎原;みなみあるぷすしえのきはら;Minamiarupusu City Enokihara;35.66;138.48;1920800;1.0390
1820420;小浜市四谷町;おばましよつやちょう;Obama City Yotsuya Town;35.50;135.75;1820400;1.7490
1844200;福井美浜町新庄;ふくいみはまちょうしんじょう;Fukui Mihama Town Shinjo;35.53;135.98;1844200;0.9782
1844230;福井美浜町郷市;ふくいみはまちょうごいち;Fukui Mihama Town Goichi City;35.60;135.94;1844200;1.2980
1848101;高浜町宮崎;たかはまちょうみやざき;Takahama Town Miyazaki;35.49;135.55;1848100;1.4425
1850131;福井若狭町市場;ふくいわかさちょういちば;Fukui Wakasa Town Ichiba;35.46;135.86;1850100;1.1717
1850132;福井若狭町中央;ふくいわかさちょうちゅうおう;Fukui Wakasa Town Chuuo;35.55;135.91;1850100;1.2572
1848332;福井おおい町名田庄久坂;ふくいおおいちょうなたしょうひささか;Fukui Ooi Town Natashohisasaka;35.40;135.68;1848300;0.5689
1848333;福井おおい町本郷;ふくいおおいちょうほんごう;Fukui Ooi Town Hongo;35.48;135.62;1848300;1.7490
1920100;甲府市飯田;こうふしいいだ;Kofu City Iida;35.67;138.55;1920100;1.0678
1920120;甲府市相生;こうふしあいおい;Kofu City Aioi;35.66;138.57;1920100;1.0668
1920133;甲府市古関町;こうふしふるせきまち;Kofu City Furuseki Town;35.53;138.61;1920100;0.8395
1920134;甲府市下曽根町;こうふししもそねちょう;Kofu City Shimosone Town;35.60;138.59;1920100;1.0612
1920531;山梨市牧丘町窪平;やまなししまきおかちょうくぼだいら;Yamanashi City Makioka Town Kubodaira;35.74;138.71;1920500;0.7714
1920533;山梨市小原西;やまなししこばらにし;Yamanashi City Kobaranishi;35.69;138.69;1920500;0.9070
1920838;南アルプス市寺部;みなみあるぷすしてらべ;Minamiarupusu City Terabe;35.61;138.49;1920800;1.0570
1920534;山梨市三富川浦;やまなししみとみかわうら;Yamanashi City Mitomikawaura;35.79;138.74;1920500;0.7482
1936420;早川町保;はやかわちょうほ;Hayakawa Town Ho;35.43;138.33;1936400;0.6689
1936431;早川町薬袋;はやかわちょうみない;Hayakawa Town Minai;35.41;138.37;1936400;0.6689
1936500;身延町大磯小磯;みのぶちょうおおいそこいそ;Minobu Town Ooisokoiso;35.50;138.54;1936500;0.6689
1936530;身延町梅平;みのぶちょううめだいら;Minobu Town Umedaira;35.37;138.44;1936500;0.6689
1936532;身延町役場;みのぶちょうやくば;Minobu Town Town Office;35.47;138.44;1936500;0.9314
1936533;身延町常葉;みのぶちょうときわ;Minobu Town Tokiwa;35.45;138.48;1936500;0.7972
1936620;山梨南部町栄小学校;やまなしなんぶちょうさかえしょうがっこう;Yamanashi Nanbu Town Sakae Elementary School;35.28;138.47;1936600;0.6689
1936630;山梨南部町内船;やまなしなんぶちょううつぶな;Yamanashi Nanbu Town Utsubuna;35.28;138.46;1936600;1.0208
1936631;山梨南部町福士;やまなしなんぶちょうふくし;Yamanashi Nanbu Town Fukushi;35.24;138.49;1936600;1.0374
1938430;昭和町押越;しょうわちょうおしこし;Showa Town Oshikoshi;35.63;138.53;1938400;1.0744
1920820;南アルプス市芦安芦倉;みなみあるぷすしあしやすあしくら;Minamiarupusu City Ashiyasuashikura;35.64;138.38;1920800;0.6689
1920834;南アルプス市鮎沢;みなみあるぷすしあゆざわ;Minamiarupusu City Ayuzawa;35.59;138.47;1920800;1.0597
1920835;南アルプス市飯野;みなみあるぷすしいいの;Minamiarupusu City Iino;35.64;138.46;1920800;1.0314
1920836;南アルプス市小笠原;みなみあるぷすしおがさわら;Minamiarupusu City Ogasawara;35.61;138.47;1920800;1.0528
1920730;韮崎市水神;にらさきしすいじん;Nirasaki City Suijin;35.71;138.45;1920700;1.2972
1920221;富士吉田市上吉田;ふじよしだしかみよしだ;Fujiyoshida City Kamiyoshida;35.47;138.81;1920200;1.3167
1720721;羽咋市旭町;はくいしあさひまち;Hakui City Asahi Town;36.89;136.78;1720700;1.8484
1720521;珠洲市大谷町;すずしおおたにまち;Suzu City Otani Town;37.50;137.18;1720500;0.9419
1534231;弥彦村矢作;やひこむらやはぎ;Yahiko Village Yahagi;37.69;138.86;1534200;2.1476
1558131;関川村下関;せきかわむらしもせき;Sekikawa Village Shimoseki;38.09;139.57;1558100;1.6071
1558600;粟島浦村笹畑;あわしまうらむらささばたけ;Awashimaura Village Sasabatake;38.46;139.25;1558600;1.1286
1558631;粟島浦村日ノ見山;あわしまうらむらひのみやま;Awashimaura Village Hinomiyama;38.47;139.25;1558600;0.6689
1522300;阿賀野市畑江;あがのしはたえ;Agano City Hatae;37.82;139.31;1522300;0.5689
1522330;阿賀野市岡山町;あがのしおかやまちょう;Agano City Okayama Town;37.83;139.23;1522300;1.8325
1522333;阿賀野市山崎;あがのしやまざき;Agano City Yamazaki;37.84;139.27;1522300;2.0931
1522335;阿賀野市姥ヶ橋;あがのしうばがはし;Agano City Ubagahashi;37.84;139.18;1522300;1.9397
1522336;阿賀野市かがやき;あがのしかがやき;Agano City Kagayaki;37.78;139.25;1522300;1.2767
1538531;阿賀町鹿瀬;あがまちかのせ;Aga Town Kanose;37.69;139.48;1538500;0.8941
1538532;阿賀町豊川;あがまちとよかわ;Aga Town Toyokawa;37.63;139.46;1538500;1.0634
1538533;阿賀町白崎;あがまちしろさき;Aga Town Shirosaki;37.71;139.38;1538500;0.9089
1538534;阿賀町津川;あがまちつがわ;Aga Town Tsugawa;37.68;139.46;1538500;0.8839
1522700;胎内市新和町;たいないししんわちょう;Tainai City Shinwa Town;38.06;139.41;1522700;1.2676
1530731;聖籠町諏訪山;せいろうまちすわやま;Seiro Town Suwayama;37.97;139.27;1530700;1.8484
1522720;胎内市大川町;たいないしおおかわちょう;Tainai City Okawa Town;38.05;139.41;1522700;1.2428
1510131;新潟北区東栄町;にいがたきたくとうえいちょう;Niigata Kita Ward Touei Town;37.91;139.22;1510100;2.1814
1510200;新潟空港;にいがたくうこう;Niigata Airport;37.95;139.11;1510200;1.8484
1510231;新潟東区下木戸;にいがたひがしくしもきど;Niigata Higashi Ward Shimokido;37.92;139.09;1510200;1.8484
1510301;新潟中央区美咲町;にいがたちゅうおうくみさきちょう;Niigata Chuuo Ward Misaki Town;37.89;139.02;1510300;2.2008
1510320;新潟中央区関屋;にいがたちゅうおうくせきや;Niigata Chuuo Ward Sekiya;37.91;139.01;1510300;1.8484
1510331;新潟中央区新潟市役所;にいがたちゅうおうくにいがたしやくしょ;Niigata Chuuo Ward Niigata City Hall;37.92;139.04;1510300;2.2240
1510430;新潟江南区泉町;にいがたこうなんくいずみちょう;Niigata Konan Ward Izumi Town;37.87;139.09;1510400;2.1706
1510500;新潟秋葉区程島;にいがたあきはくほどじま;Niigata Akiha Ward Hodojima;37.79;139.11;1510500;2.2000
1510520;新潟秋葉区新津東町;にいがたあきはくにいつひがしちょう;Niigata Akiha Ward Niitsu Higashi Town;37.80;139.15;1510500;1.8539
1510630;新潟南区白根;にいがたみなみくしろね;Niigata Minami Ward Shirone;37.77;139.02;1510600;2.3279
1510731;新潟西区寺尾東;にいがたにしくてらおひがし;Niigata Nishi Ward Teraohigashi;37.87;138.97;1510700;2.1402
1510820;新潟西蒲区巻甲;にいがたにしかんくまきこう;Niigata Nishikan Ward Makiko;37.76;138.88;1510800;2.1832
1522401;佐渡市相川金山;さどしあいかわきんざん;Sado City Aikawakinzan;38.04;138.26;1522400;0.6689
1522402;佐渡市相川三町目;さどしあいかわさんちょうめ;Sado City Aikawasan Town Me;38.03;138.24;1522400;1.4761
1522731;胎内市黒川;たいないしくろかわ;Tainai City Kurokawa;38.07;139.44;1522700;1.1983
1522420;佐渡市岩谷口;さどしいわやぐち;Sado City Iwayaguchi;38.26;138.43;1522400;0.0000
1521830;五泉市太田;ごせんしおおた;Gosen City Ota;37.74;139.18;1521800;1.3506
1521801;五泉市村松乙;ごせんしむらまつおつ;Gosen City Muramatsuotsu;37.69;139.17;1521800;0.9748
1546130;湯沢町神立;ゆざわまちかんだつ;Yuzawa Town Kandatsu;36.93;138.82;1546100;1.0004
1548231;津南町下船渡;つなんまちしもふなと;Tsunan Town Shimofunato;37.01;138.65;1548200;1.0174
1550433;刈羽村割町新田;かりわむらわりまちしんでん;Kariwa Village Wari Town Shinden;37.42;138.62;1550400;2.1425
1522501;魚沼市下折立;うおぬまししもおりたて;Uonuma City Shimoritate;37.21;139.06;1522500;0.7807
1522533;魚沼市今泉;うおぬましいまいずみ;Uonuma City Imaizumi;37.26;138.98;1522500;1.1286
1522536;魚沼市堀之内;うおぬましほりのうち;Uonuma City Horinochi;37.24;138.92;1522500;0.8980
1522537;魚沼市須原;うおぬましすはら;Uonuma City Suhara;37.32;139.01;1522500;0.7969
1522538;魚沼市穴沢;うおぬましあなざわ;Uonuma City Anazawa;37.36;139.07;1522500;0.8086
1522539;魚沼市小出島;うおぬましこいでじま;Uonuma City Koidejima;37.24;138.96;1522500;1.0812
1522540;魚沼市大沢;うおぬましおおさわ;Uonuma City Osawa;37.23;139.01;1522500;0.6689
1522600;南魚沼市六日町;みなみうおぬましむいかまち;Minamiuonuma City Muika Town;37.07;138.88;1522600;1.0970
1522620;南魚沼市塩沢小学校;みなみうおぬまししおざわしょうがっこう;Minamiuonuma City Shiozawa Elementary School;37.04;138.85;1522600;1.0798
1522630;南魚沼市浦佐;みなみうおぬましうらさ;Minamiuonuma City Urasa;37.16;138.93;1522600;1.9397
1522632;南魚沼市塩沢庁舎;みなみうおぬまししおざわちょうしゃ;Minamiuonuma City Shiozawa Government Office;37.04;138.855;1522600;1.0831
1521821;五泉市愛宕甲;ごせんしあたごこう;Gosen City Atagoko;37.69;139.19;1521800;1.0315
1520620;新発田市本町;しばたしほんちょう;Shibata City Honcho;37.95;139.34;1520600;1.3662
1520633;新発田市住田;しばたしすみだ;Shibata City Sumida;37.99;139.37;1520600;2.0848
1520635;新発田市中央町;しばたしちゅうおうちょう;Shibata City Chuuo Town;37.95;139.33;1520600;1.3890
1520636;新発田市真野原外;しばたしまのはらそと;Shibata City Manoharasoto;38.02;139.32;1520600;1.8484
1521200;村上市塩町;むらかみししおまち;Murakami City Shio Town;38.23;139.47;1521200;1.7490
1521220;村上市片町;むらかみしかたまち;Murakami City Kata Town;38.23;139.49;1521200;1.3779
1521221;村上市寒川;むらかみしかんがわ;Murakami City Kangawa;38.45;139.50;1521200;1.4636
1521231;村上市三之町;むらかみしさんのちょう;Murakami City Sanno Town;38.22;139.48;1521200;0.9865
1521232;村上市山口;むらかみしやまぐち;Murakami City Yamaguchi;38.12;139.44;1521200;1.3798
1521236;村上市岩船駅前;むらかみしいわふねえきまえ;Murakami City Iwafuneekimae;38.18;139.46;1521200;2.1626
1521237;村上市府屋;むらかみしふや;Murakami City Fuya;38.51;139.53;1521200;0.6689
1521238;村上市岩沢;むらかみしいわさわ;Murakami City Iwasawa;38.27;139.54;1521200;1.0186
1521336;燕市秋葉町;つばめしあきばちょう;Tsubame City Akiba Town;37.66;138.92;1521300;1.8229
1521338;燕市吉田西太田;つばめしよしだにしおおた;Tsubame City Yoshidanishiota;37.67;138.88;1521300;2.2075
1521339;燕市分水桜町;つばめしぶんすいさくらまち;Tsubame City Bunsuisakura Town;37.63;138.84;1521300;1.7883
1520631;新発田市乙次;しばたしおとじ;Shibata City Otoji;37.92;139.31;1520600;1.3559
1720700;羽咋市柳田町;はくいしやないだまち;Hakui City Yanaida Town;36.93;136.78;1720700;0.9678
1522421;佐渡市両津湊;さどしりょうつみなと;Sado City Ryotsuminato;38.07;138.44;1522400;1.9112
1522430;佐渡市千種;さどしちぐさ;Sado City Chigusa;38.02;138.37;1522400;1.3625
1620830;砺波市栄町;となみしさかえまち;Tonami City Sakaemachi;36.65;136.96;1620800;1.2211
1620832;砺波市庄川町;となみししょうがわまち;Tonami City Shogawa Town;36.58;136.99;1620800;1.1553
1620901;小矢部市泉町;おやべしいずみちょう;Oyabe City Izumi Town;36.67;136.87;1620900;2.0289
1620920;小矢部市水牧;おやべしみずまき;Oyabe City Mizumaki;36.67;136.90;1620900;1.2731
1621001;南砺市天池;なんとしあまいけ;Nanto City Amaike;36.54;136.88;1621000;0.9986
1621020;南砺市荒木;なんとしあらき;Nanto City Araki;36.56;136.89;1621000;1.1724
1621021;南砺市利賀村上百瀬;なんとしとがむらかみももせ;Nanto City Toga Village Kamimomose;36.44;137.04;1621000;0.8293
1621030;南砺市城端;なんとしじょうはな;Nanto City Johana;36.51;136.90;1621000;0.8887
1621031;南砺市下梨;なんとししもなし;Nanto City Shimonashi;36.43;136.95;1621000;0.9994
1621032;南砺市上平細島;なんとしかみたいらほそじま;Nanto City Kamitairahosojima;36.40;136.90;1621000;0.9994
1621034;南砺市井波;なんとしいなみ;Nanto City Inami;36.56;136.97;1621000;1.0982
1621036;南砺市苗島;なんとしのじま;Nanto City Nojima;36.59;136.92;1621000;1.1933
1621037;南砺市蛇喰;なんとしじゃばみ;Nanto City Jabami;36.54;136.93;1621000;0.9281
1621121;射水市久々湊;いみずしくぐみなと;Imizu City Kuguminato;36.76;137.09;1621100;1.9750
1620531;氷見市加納;ひみしかのう;Himi City Kano;36.87;136.97;1620500;1.7490
1621134;射水市小島;いみずしこじま;Imizu City Kojima;36.73;137.06;1621100;1.4451
1621136;射水市橋下条;いみずしはしげじょう;Imizu City Hashigejo;36.72;137.08;1621100;2.2070
1621137;射水市二口;いみずしふたくち;Imizu City Futakuchi;36.72;137.05;1621100;1.4110
1621138;射水市加茂中部;いみずしかもちゅうぶ;Imizu City Kamochubu;36.74;137.15;1621100;2.0226
1720200;七尾市本府中町;ななおしもとふちゅうまち;Nanao City Motofuchu Town;37.03;136.97;1720200;0.9570
1720220;七尾市袖ヶ江町;ななおしそでがえちょう;Nanao City Sodegae Town;37.04;136.97;1720200;1.8123
1720236;七尾市垣吉町;ななおしかきよしまち;Nanao City Kakiyoshi Town;37.06;136.90;1720200;0.9406
1720237;七尾市能登島向田町;ななおしのとじまこうだまち;Nanao City Notojimakoda Town;37.13;137.00;1720200;1.4531
1720238;七尾市中島町中島;ななおしなかじままちなかじま;Nanao City Nakajima Town Nakajima;37.12;136.85;1720200;1.7490
